x,y,z,theta1,theta2,theta3
0.4312014838869208,0.562889463889477,0.20663452846676955,0.8821367519026138,0.8981583991390066,0.6809197572010218
0.5552801656026499,0.5767905317544899,0.7192027303858468,0.6506959555804203,0.2521079714883844,0.743379407123049
0.5124937314942016,0.22504583570002212,0.29015218021194944,0.2572269219543603,0.902665069181972,0.36747507530216866
0.6335635483898954,0.6285363367401947,0.6508239255076483,0.6219476999666842,0.4995661668162034,0.6220839323178171
0.4480150008155571,0.23858256576758352,0.619182797161179,0.2187582936983158,0.6753801041122374,0.4354040439732536
0.7325997588880627,0.5902386347487977,0.11088943497987291,0.5589002688272684,1.0468486453602783,0.2844363552352183
0.7457261539759071,0.3390558190419478,0.6929532148435134,0.4077118156096161,0.7175667397289697,0.3140422594514415
0.23309843343976,0.5002722631780914,0.7258589590403837,0.9998376479533506,0.6497274905386365,0.38340430182256996
0.4932541241981645,0.8220405569515985,0.3423847481886695,0.7533333766938365,0.9561068968515712,0.20950640339027907
0.7565004455804664,0.48825718362335346,0.8343163994390976,0.49271883049032683,0.6284795995735989,0.32486109189446477
0.5292660382079796,0.3904338128322925,0.26940911375074594,0.29154177359945704,0.8097122954315248,0.7071315738417904
0.5787069541240145,0.6195031321194756,0.8723120801996723,0.6573065749246128,0.3879969097555113,0.5391988371700304
0.4858506545206088,0.3483473106487194,0.9327903575918259,0.23519355130992123,0.42536172554246066,0.45996993949866555
0.4563088887154896,0.7470032893026869,0.4223807566586236,0.7778638621326047,0.7602122123092744,0.48978195747902625
0.4251403463427881,0.3527863937721474,0.03132563508217101,0.17512830279938751,1.0755668947514117,0.3935707607447005
0.3502190584587038,0.4476695374498897,0.22197558176069976,0.05349553466731911,0.869313383604957,0.597002244479372
0.5791212562447776,0.610798917136771,0.5675470660844188,0.6513040401199421,0.4390771798369961,0.7529878744519757
0.4598231802257422,0.2118190039213863,0.12505881559102527,0.2279534806589852,1.1274405503444784,0.0957171649347285
0.5445507640064853,0.5871178386413294,0.9484424048604058,0.6747652072477724,0.3267654955192784,0.5140662563807175
0.5748329574586758,0.8335075060558018,0.39663461042758663,0.7148703994624906,0.9899311574795008,0.10111100976779483
0.7136711839692497,0.556541974985913,0.7241144447195007,0.5411721059543455,0.5517638485383305,0.5057872409569252
0.5840274615654073,0.4693363524155355,0.3524663614750291,0.4443104287917035,0.6822945046717304,0.8047104795159941
0.49982735784866517,0.6104208969154354,0.41015843427625753,0.7502488372232923,0.5936657432326821,0.7977392597737537
0.8275997990317842,0.5525516503717984,0.6014859070135559,0.5253150371573803,0.8456558967883596,0.1849061526302808
0.46954530178656617,0.24928027801283825,0.5919307346805908,0.23076184137536368,0.6590150233187162,0.4819491450706658
0.5374946981498242,0.691118484075477,0.20021479849489687,0.719167675195274,0.9064663881832271,0.5111435512849286
0.38829631884142113,0.552836969266973,0.46119787138568746,0.9296816053588579,0.5338372448298719,0.7852403784385019
0.6849180762106106,0.41643037937723615,0.4202063634377212,0.43244573985418144,0.6953252534813572,0.6066535702833734
0.306807914712788,0.3754177110535871,0.6720688535155372,0.09115678699263026,0.5831524840448289,0.5119614461395804
0.6332044930104618,0.6034548289261417,0.7793640432949465,0.6050975520272559,0.4332702138868343,0.5779269447144135
0.5302590751552076,0.5456272786690918,0.8866793181150584,0.65680133007834,0.21174439217731653,0.6201988328692275
0.7178689239513768,0.6695714416874982,0.27508250091785547,0.605261907563475,0.9172435560921777,0.355165615374638
0.6149452231032985,0.3040445913496975,0.9236972532686807,0.33443167528894197,0.5830896144858783,0.3082921784526291
0.2513650344799826,0.6289207052079112,0.44220277520745366,0.9238684154464001,0.7938363502923953,0.40980354277766823
0.34981535628574423,0.4993136138167965,0.9816886372547005,0.000727377917207484,0.44293926572932896,0.40266909959383995
0.31555442527834454,0.5879085221019024,0.2717610324548284,0.9292141258920849,0.8402651379856961,0.5411160828066612
0.3981719202218097,0.6501463785009081,0.8792308509805187,0.8448466896401916,0.4692343641480486,0.4661588190459313
0.33564592323382114,0.5578183513489243,0.26475602124816056,0.9461626840903012,0.8281200844558845,0.5987113007237126
0.7676183574815204,0.6269289918041127,0.8196954344453079,0.570484907955541,0.7399715766706069,0.1787867475329415
0.479068855663904,0.46222131730310445,0.8868397237382981,0.16947642122069523,0.1892951143006331,0.626508311348488
0.4298214656659295,0.5883312617464272,0.05917747072619339,0.8568524496584241,1.0501935762402506,0.5063211794294021
0.26115498277357796,0.6604294189870417,0.31520411206281274,0.9058644490433141,0.9017799673299182,0.34050407735807353
0.5958139480440644,0.572618159554605,0.047406490121830513,0.6032188337403658,1.0600773877269565,0.4832070357579485
0.3520815990810172,0.45316787988382856,0.613823031379723,0.048800537575097266,0.451507377344367,0.6994813652449329
0.48682335243507036,0.6072024448187794,0.24793328598602138,0.7694646896897683,0.839156180704806,0.6979228206426855
0.5579282784870074,0.7173572914736797,0.02434634089421006,0.708546856567426,1.1250902926696065,0.2327556478312208
